company_1,ceo_1,company_2,ceo_2,answer
Intel,Bob Swan,Bristol-Myers Squibb,Giovanni Caforio,Giovanni Caforio
Intel,Bob Swan,University of Gothenburg,Pam Fredman,Intel
Intel,Bob Swan,Seagate Technology,Stephen J. Luczo,Intel
Intel,Bob Swan,Lukoil,Vagit Alekperov,Intel
Intel,Bob Swan,Československá obchodní banka,Aleš Blažek,Aleš Blažek
Intel,Bob Swan,International Telecommunication Union,Houlin Zhao,Houlin Zhao
Intel,Bob Swan,Médecins Sans Frontières,Christos Christou,Christos Christou
Intel,Bob Swan,Capgemini,Paul Hermelin,Intel
Intel,Bob Swan,GitHub,Nat Friedman,Intel
Intel,Bob Swan,Netgear,Patrick Lo,Intel
Intel,Bob Swan,ABB Group,Ulrich Spiesshofer,Intel
Intel,Bob Swan,Komerční banka,Jan Juchelka,Intel
Intel,Bob Swan,Electrolux,Jonas Samuelson,Intel
Intel,Bob Swan,Bell Resources,Mark Avery,Intel
Intel,Bob Swan,TIM Group,Salvatore Rossi,Intel
Intel,Bob Swan,Novartis,Joseph Jimenez,Intel
Intel,Bob Swan,Yum! Brands,Greg Creed,Greg Creed
Intel,Bob Swan,GlaxoSmithKline,Emma Walmsley,Emma Walmsley
Intel,Bob Swan,Solvay,Ilham Kadri,Ilham Kadri
Intel,Bob Swan,METRO AG,Steffen Greubel,Intel
Intel,Bob Swan,Infineon Technologies,Jochen Hanebeck,Intel
Intel,Bob Swan,BlackRock,Larry Fink,Intel
Intel,Bob Swan,Food and Agriculture Organization,Mohammed Shia' Al Sudani,Intel
Intel,Bob Swan,Simon & Schuster,Richard E. Snyder,Intel
Intel,Bob Swan,Best Buy,Hubert Joly,Hubert Joly
Intel,Bob Swan,Humana,Bruce Broussard,Bruce Broussard
Intel,Bob Swan,GMV Innovating Solutions,Jesús Serrano Martínez,Intel
Intel,Bob Swan,T-Mobile US,Mike Sievert,Intel
Intel,Bob Swan,FC Viktoria Köln,Axel Freisewinkel,Axel Freisewinkel
Intel,Bob Swan,Broderbund,Doug Carlston,Doug Carlston
Intel,Bob Swan,Hasbro,Brian Goldner,Brian Goldner
Intel,Bob Swan,Hyundai Motor Company,Chung Eui-sun,Chung Eui-sun
Intel,Bob Swan,Nederlandse Spoorwegen,Marjan Rintel,Intel
Intel,Bob Swan,NBCUniversal,Steve Burke,Intel
Intel,Bob Swan,Peterson Institute for International Economics,C. Fred Bergsten,C. Fred Bergsten
Intel,Bob Swan,Orlen Unipetrol,Andrzej Modrzejewski,Andrzej Modrzejewski
Intel,Bob Swan,Valve Corporation,Gabe Newell,Gabe Newell
Intel,Bob Swan,Tesco,Ken Murph,Intel
Intel,Bob Swan,TV Rain,Natalya Sindeyeva,Intel
Intel,Bob Swan,PricewaterhouseCoopers,Samuel DiPiazza,Intel
Intel,Bob Swan,UBS,Sergio Ermotti,Intel
Intel,Bob Swan,Opera Software,Jon Stephenson von Tetzchner,Intel
Intel,Bob Swan,Publicis,Maurice Lévy,Intel
Intel,Bob Swan,BT Group,Philip Jansen,Intel
Intel,Bob Swan,Smartwings,Roman Vik,Intel
Intel,Bob Swan,Cognizant,Francisco D'Souza,Francisco D'Souza
Intel,Bob Swan,BlackBerry,John S. Chen,Intel
Intel,Bob Swan,Wolters Kluwer,Nancy McKinstry,Intel
Intel,Bob Swan,Yle,Merja Ylä-Anttila,Intel
Intel,Bob Swan,Biogen,Michel Vounatsos,Intel
Intel,Bob Swan,Bethesda Softworks,Todd Howard,Intel
Intel,Bob Swan,Carrefour Group,Alexandre Bompard,Alexandre Bompard
Intel,Bob Swan,Aeroflot,Sergei Alexandrovsky,Intel
Intel,Bob Swan,ICANN,Göran Marby,Göran Marby
Intel,Bob Swan,AC Sparta Prague,Daniel Křetínský,Daniel Křetínský
Intel,Bob Swan,Dow Chemical Company,Jim Fitterling,Intel
Intel,Bob Swan,Legrand,Benoît Coquart,Benoît Coquart
Intel,Bob Swan,Institut de chimie,Jacques Maddaluno,Intel
Intel,Bob Swan,Pinterest,Ben Silbermann,Ben Silbermann
Intel,Bob Swan,thyssenkrupp AG,Ulrich Lehner,Intel
Intel,Bob Swan,Raytheon Company,Thomas Kennedy,Intel
Intel,Bob Swan,Fannie Mae,Timothy Mayopoulos,Intel
Intel,Bob Swan,Red Hat,Matt Hicks,Intel
Intel,Bob Swan,Vertex Pharmaceuticals,Reshma Kewalramani,Intel
The Walt Disney Company,Bob Iger,Nokia,Pekka Lundmark,Pekka Lundmark
The Walt Disney Company,Bob Iger,FC Barcelona,Ferran Reverter,Ferran Reverter
The Walt Disney Company,Bob Iger,Amazon,Andy Jassy,Andy Jassy
The Walt Disney Company,Bob Iger,IBM,Arvind Krishna,Arvind Krishna
The Walt Disney Company,Bob Iger,Netflix,Ted Sarandos,Ted Sarandos
The Walt Disney Company,Bob Iger,Uber Technology,Dara Khosrowshahi,Dara Khosrowshahi
The Walt Disney Company,Bob Iger,McDonald’s,Chris Kempczinski,Chris Kempczinski
The Walt Disney Company,Bob Iger,Hewlett-Packard,Meg Whitman,Meg Whitman
The Walt Disney Company,Bob Iger,East Japan Railway Company,Yūji Fukasawa,The Walt Disney Company
The Walt Disney Company,Bob Iger,Nintendo,Shuntaro Furukawa,Shuntaro Furukawa
The Walt Disney Company,Bob Iger,Twinkl,Jonathan Seaton,Jonathan Seaton
The Walt Disney Company,Bob Iger,Siemens,Joe Kaeser,Joe Kaeser
The Walt Disney Company,Bob Iger,"Tesla, Inc.",Elon Musk,Elon Musk
The Walt Disney Company,Bob Iger,The Coca-Cola Company,James Quincey,James Quincey
The Walt Disney Company,Bob Iger,Meta Platforms,Mark Zuckerberg,Mark Zuckerberg
The Walt Disney Company,Bob Iger,Sony,Ken'ichiro Yoshida,Ken'ichiro Yoshida
The Walt Disney Company,Bob Iger,Koninklijke Philips NV,Roy Jakobs,Roy Jakobs
The Walt Disney Company,Bob Iger,Dell Inc.,Michael Dell,Michael Dell
The Walt Disney Company,Bob Iger,Volkswagen Group,Oliver Blume,Oliver Blume
The Walt Disney Company,Bob Iger,Wikimedia Foundation,Maryana Iskander,Maryana Iskander
The Walt Disney Company,Bob Iger,Boeing,Dennis Muilenburg,Dennis Muilenburg
The Walt Disney Company,Bob Iger,AT&T,John Stankey,John Stankey
The Walt Disney Company,Bob Iger,International Monetary Fund,Kristalina Georgieva,Kristalina Georgieva
The Walt Disney Company,Bob Iger,Deutsche Telekom,Timotheus Höttges,The Walt Disney Company
The Walt Disney Company,Bob Iger,Ford Motor Company,Jim Farley,Jim Farley
The Walt Disney Company,Bob Iger,Walmart,Doug McMillon,Doug McMillon
The Walt Disney Company,Bob Iger,Electronic Arts,Andrew Wilson,Andrew Wilson
The Walt Disney Company,Bob Iger,Renault,Luca de Meo,Luca de Meo
The Walt Disney Company,Bob Iger,Delta Air Lines,Ed Bastian,Ed Bastian
The Walt Disney Company,Bob Iger,Paris-Charles de Gaulle Airport,Marc Houalla,Marc Houalla
The Walt Disney Company,Bob Iger,Deutsche Bank AG,Christian Sewing,Christian Sewing
The Walt Disney Company,Bob Iger,TotalEnergies,Patrick Pouyanné,Patrick Pouyanné
The Walt Disney Company,Bob Iger,Robert Bosch,Stefan Hartung,Stefan Hartung
The Walt Disney Company,Bob Iger,Commerzbank AG,Manfred Knof,Manfred Knof
The Walt Disney Company,Bob Iger,Orange,Christel Heydemann,Christel Heydemann
The Walt Disney Company,Bob Iger,Škoda Auto,Klaus Zellmer,Klaus Zellmer
The Walt Disney Company,Bob Iger,Meise Botanic Garden,Steven Dessein,Steven Dessein
The Walt Disney Company,Bob Iger,Foxconn,Terry Gou,Terry Gou
The Walt Disney Company,Bob Iger,Mercedes-Benz Group,Ola Källenius,Ola Källenius
The Walt Disney Company,Bob Iger,Ubisoft,Yves Guillemot,The Walt Disney Company
The Walt Disney Company,Bob Iger,LVMH,Bernard Arnault,Bernard Arnault
The Walt Disney Company,Bob Iger,Panasonic Corporation,Kazuhiro Tsuga,Kazuhiro Tsuga
The Walt Disney Company,Bob Iger,General Electric,H. Lawrence Culp Jr.,H. Lawrence Culp Jr.
The Walt Disney Company,Bob Iger,Unilever,Alan Jope,Alan Jope
The Walt Disney Company,Bob Iger,Adobe,Shantanu Narayen,Shantanu Narayen
The Walt Disney Company,Bob Iger,General Motors,Mary Barra,Mary Barra
The Walt Disney Company,Bob Iger,Procter & Gamble,Jon Moeller,Jon Moeller
The Walt Disney Company,Bob Iger,Auckland Airport,Simon Moutter,Simon Moutter
The Walt Disney Company,Bob Iger,eBay,Jamie Iannone,Jamie Iannone
The Walt Disney Company,Bob Iger,Lufthansa,Carsten Spohr,Carsten Spohr
The Walt Disney Company,Bob Iger,BMW,Oliver Zipse,Oliver Zipse
The Walt Disney Company,Bob Iger,Johnson & Johnson,Alex Gorsky,Alex Gorsky
The Walt Disney Company,Bob Iger,Orly Airport,Régis Lacote,Régis Lacote
The Walt Disney Company,Bob Iger,PepsiCo,Ramon Laguarta,Ramon Laguarta
The Walt Disney Company,Bob Iger,National Institutes of Health,Lawrence A. Tabak,Lawrence A. Tabak
The Walt Disney Company,Bob Iger,Shell,Wael Sawan,The Walt Disney Company
The Walt Disney Company,Bob Iger,Radio Free Europe/Radio Liberty,Jamie Fly,Jamie Fly
The Walt Disney Company,Bob Iger,Yandex,Arkady Volozh,Arkady Volozh
The Walt Disney Company,Bob Iger,Starbucks,Kevin Johnson,Kevin Johnson
The Walt Disney Company,Bob Iger,ExxonMobil,Darren Woods,Darren Woods
The Walt Disney Company,Bob Iger,Bank of America,Brian Moynihan,Brian Moynihan
The Walt Disney Company,Bob Iger,Bayer,Werner Baumann,The Walt Disney Company
The Walt Disney Company,Bob Iger,ČEZ Group,Daniel Beneš,Daniel Beneš
The Walt Disney Company,Bob Iger,Gazprom,Alexey Miller,Alexey Miller
The Walt Disney Company,Bob Iger,Pfizer,Albert Bourla,Albert Bourla
The Walt Disney Company,Bob Iger,American Airlines,Doug Parker,Doug Parker
The Walt Disney Company,Bob Iger,Deutsche Post AG,Frank Appel,Frank Appel
The Walt Disney Company,Bob Iger,Nvidia,Jen-Hsun Huang,Jen-Hsun Huang
The Walt Disney Company,Bob Iger,DuPont,Charles O. Holliday,Charles O. Holliday
The Walt Disney Company,Bob Iger,Porsche,Oliver Blume,Oliver Blume
The Walt Disney Company,Bob Iger,BASF,Martin Brudermüller,Martin Brudermüller
The Walt Disney Company,Bob Iger,AMD,Lisa Su,Lisa Su
The Walt Disney Company,Bob Iger,Nissan,Makoto Uchida,Makoto Uchida
The Walt Disney Company,Bob Iger,Kodak,Jeff Clarke,Jeff Clarke
The Walt Disney Company,Bob Iger,Nike,John Donahoe,John Donahoe
The Walt Disney Company,Bob Iger,Vinci,Xavier Huillard,The Walt Disney Company
The Walt Disney Company,Bob Iger,RWE,Rolf Martin Schmitz,Rolf Martin Schmitz
The Walt Disney Company,Bob Iger,Alphabet Inc.,Sundar Pichai,Sundar Pichai
The Walt Disney Company,Bob Iger,West Japan Railway Company,Kazuaki Hasegawa,Kazuaki Hasegawa
The Walt Disney Company,Bob Iger,Lockheed Martin,Marillyn Hewson,Marillyn Hewson
The Walt Disney Company,Bob Iger,British Airways,Álex Cruz,The Walt Disney Company
The Walt Disney Company,Bob Iger,American Library Association,Tracie D. Hall,The Walt Disney Company
The Walt Disney Company,Bob Iger,Czech Airlines,Petr Kudela,Petr Kudela
The Walt Disney Company,Bob Iger,Southwest Airlines,Bob Jordan,Bob Jordan
The Walt Disney Company,Bob Iger,HSBC,Stuart Gulliver,Stuart Gulliver
The Walt Disney Company,Bob Iger,Warner Bros.,Barry Meyer,Barry Meyer
The Walt Disney Company,Bob Iger,Verizon,Hans Vestberg,Hans Vestberg
The Walt Disney Company,Bob Iger,Agrofert,Zbyněk Průša,The Walt Disney Company
The Walt Disney Company,Bob Iger,Berkshire Hathaway,Warren Buffett,The Walt Disney Company
The Walt Disney Company,Bob Iger,JPMorgan Chase,Jamie Dimon,Jamie Dimon
The Walt Disney Company,Bob Iger,L’Oréal,Nicolas Hieronimus,Nicolas Hieronimus
The Walt Disney Company,Bob Iger,Russian Railways,Oleg Belozyorov,Oleg Belozyorov
The Walt Disney Company,Bob Iger,Citigroup,Jane Fraser,Jane Fraser
The Walt Disney Company,Bob Iger,Society of Jesus,Arturo Sosa Abascal,Arturo Sosa Abascal
The Walt Disney Company,Bob Iger,Xiaomi,Lei Jun,Lei Jun
The Walt Disney Company,Bob Iger,Central Japan Railway Company,Shin Kaneko,Shin Kaneko
The Walt Disney Company,Bob Iger,Northrop Grumman,Kathy J. Warden,Kathy J. Warden
The Walt Disney Company,Bob Iger,Hewlett Packard Enterprise,Antonio Neri,Antonio Neri
The Walt Disney Company,Bob Iger,Toulouse-Blagnac,Philippe Crébassa,Philippe Crébassa
The Walt Disney Company,Bob Iger,Universal Music Group,Lucian Grainge,Lucian Grainge
The Walt Disney Company,Bob Iger,Tencent,Ma Huateng,Ma Huateng
The Walt Disney Company,Bob Iger,Salesforce,Marc Benioff,Marc Benioff
The Walt Disney Company,Bob Iger,Caterpillar Inc.,Jim Umpleby,Jim Umpleby
The Walt Disney Company,Bob Iger,United Parcel Service,David Abney,David Abney
The Walt Disney Company,Bob Iger,PayPal,Dan Schulman,Dan Schulman
The Walt Disney Company,Bob Iger,Toyota,Akio Toyoda,Akio Toyoda
The Walt Disney Company,Bob Iger,Vodafone,Nick Read,Nick Read
The Walt Disney Company,Bob Iger,SoftBank Group,Masayoshi Son,Masayoshi Son
The Walt Disney Company,Bob Iger,Air Liquide,Benoît Potier,Benoît Potier
The Walt Disney Company,Bob Iger,Visa Inc.,Alfred F. Kelly,Alfred F. Kelly
The Walt Disney Company,Bob Iger,Klinikum Ernst von Bergmann,Dorothea Fischer,Dorothea Fischer
The Walt Disney Company,Bob Iger,Air France,Frédéric Gagey,Frédéric Gagey
The Walt Disney Company,Bob Iger,Sanofi,Olivier Brandicourt,Olivier Brandicourt
The Walt Disney Company,Bob Iger,Goldman Sachs & Co. (US),David M. Solomon,David M. Solomon
The Walt Disney Company,Bob Iger,BP,Bernard Looney,Bernard Looney
The Walt Disney Company,Bob Iger,Schneider Electric,Jean-Pascal Tricoire,Jean-Pascal Tricoire
The Walt Disney Company,Bob Iger,Continental AG,Elmar Degenhart,Elmar Degenhart
The Walt Disney Company,Bob Iger,Energetický a průmyslový holding,Daniel Křetínský,Daniel Křetínský
The Walt Disney Company,Bob Iger,American Express,Stephen Squeri,Stephen Squeri
The Walt Disney Company,Bob Iger,Institute of Biological Sciences,André Le Bivic,André Le Bivic
The Walt Disney Company,Bob Iger,FedEx,Raj Subramaniam,Raj Subramaniam
The Walt Disney Company,Bob Iger,General Dynamics,Phebe Novakovic,Phebe Novakovic
The Walt Disney Company,Bob Iger,Warner Music Group,Stephen Cooper,Stephen Cooper
The Walt Disney Company,Bob Iger,BNP Paribas,Jean-Laurent Bonnafé,Jean-Laurent Bonnafé
The Walt Disney Company,Bob Iger,Juniper Networks,Rami Rahim,Rami Rahim
The Walt Disney Company,Bob Iger,Alliance '90/The Greens,Emily Büning,Emily Büning
The Walt Disney Company,Bob Iger,Audi,Markus Duesmann,Markus Duesmann
The Walt Disney Company,Bob Iger,U.S. Steel,David Burritt,David Burritt
The Walt Disney Company,Bob Iger,AstraZeneca,Pascal Soriot,Pascal Soriot
The Walt Disney Company,Bob Iger,Target Corporation,Brian Cornell,Brian Cornell
The Walt Disney Company,Bob Iger,Česká spořitelna,Tomáš Salomon,The Walt Disney Company
The Walt Disney Company,Bob Iger,STMicroelectronics,Jean-Marc Chéry,Jean-Marc Chéry
The Walt Disney Company,Bob Iger,Brussels Airport,Arnaud Feist,Arnaud Feist
The Walt Disney Company,Bob Iger,Aspen Institute,Daniel R. Porterfield,Daniel R. Porterfield
The Walt Disney Company,Bob Iger,Christian Social Union of Bavaria,Hans Michael Strepp,Hans Michael Strepp
The Walt Disney Company,Bob Iger,World Wide Fund for Nature,Marco Lambertini,Marco Lambertini
The Walt Disney Company,Bob Iger,Morgan Stanley,James P. Gorman,James P. Gorman
The Walt Disney Company,Bob Iger,Globcal International,David J. Wright,David J. Wright
The Walt Disney Company,Bob Iger,Abbott Laboratories,Robert B. Ford,Robert B. Ford
The Walt Disney Company,Bob Iger,Qualcomm Inc.,Cristiano Amon,Cristiano Amon
The Walt Disney Company,Bob Iger,Maersk,Søren Skou,Søren Skou
The Walt Disney Company,Bob Iger,Bertelsmann,Thomas Rabe,The Walt Disney Company
The Walt Disney Company,Bob Iger,University of Leeds,Alan Langlands,Alan Langlands
The Walt Disney Company,Bob Iger,LinkedIn,Ryan Roslansky,Ryan Roslansky
The Walt Disney Company,Bob Iger,Thales Group,Patrice Caine,Patrice Caine
The Walt Disney Company,Bob Iger,The Home Depot,Craig Menear,Craig Menear
The Walt Disney Company,Bob Iger,Gilead Sciences,Daniel O'Day,Daniel O'Day
The Walt Disney Company,Bob Iger,Wells Fargo,Charlie Scharf,Charlie Scharf
The Walt Disney Company,Bob Iger,Deere & Company,Charles Deere Wiman,Charles Deere Wiman
The Walt Disney Company,Bob Iger,Saudi Aramco,Amin H. Al-Nasser,Amin H. Al-Nasser
The Walt Disney Company,Bob Iger,Chevron Corporation,Mike Wirth,Mike Wirth
The Walt Disney Company,Bob Iger,ArcelorMittal,Aditya Mittal,Aditya Mittal
The Walt Disney Company,Bob Iger,HP Inc.,Dion Weisler,Dion Weisler
The Walt Disney Company,Bob Iger,Airbus Group,Guillaume Faury,Guillaume Faury
The Walt Disney Company,Bob Iger,Accor,Sven Boinet,Sven Boinet
The Walt Disney Company,Bob Iger,Adidas AG,Bjørn Gulden,Bjørn Gulden
The Walt Disney Company,Bob Iger,O2 Czech Republic,Jindřich Fremuth,Jindřich Fremuth
The Walt Disney Company,Bob Iger,Toshiba,Nobuaki Kurumatani,Nobuaki Kurumatani
The Walt Disney Company,Bob Iger,The Salvation Army,Brian Peddle,Brian Peddle
The Walt Disney Company,Bob Iger,The Lego Group,Niels B. Christiansen,Niels B. Christiansen
The Walt Disney Company,Bob Iger,SAP,Jennifer Morgan,Jennifer Morgan
The Walt Disney Company,Bob Iger,Qantas,Alan Joyce,Alan Joyce
The Walt Disney Company,Bob Iger,Électricité de France,Jean-Bernard Lévy,Jean-Bernard Lévy
The Walt Disney Company,Bob Iger,Ericsson,Börje Ekholm,Börje Ekholm
The Walt Disney Company,Bob Iger,Major League Soccer,Don Garber,Don Garber
The Walt Disney Company,Bob Iger,Costco,W. Craig Jelinek,The Walt Disney Company
The Walt Disney Company,Bob Iger,Merck & Co.,Kenneth Frazier,Kenneth Frazier
The Walt Disney Company,Bob Iger,Airbus,Guillaume Faury,Guillaume Faury
The Walt Disney Company,Bob Iger,Cloudflare,Matthew Prince,Matthew Prince
The Walt Disney Company,Bob Iger,Allwyn International,Robert Chvátal,Robert Chvátal
The Walt Disney Company,Bob Iger,Vivendi,Yannick Bolloré,The Walt Disney Company
The Walt Disney Company,Bob Iger,Mastercard,Ajaypal Singh Banga,Ajaypal Singh Banga
The Walt Disney Company,Bob Iger,Valeo,Jacques Aschenbroich,Jacques Aschenbroich
The Walt Disney Company,Bob Iger,Naturschutzbund Deutschland,Susanne Baumann,Susanne Baumann
The Walt Disney Company,Bob Iger,British Council,Ciarán Devane,Ciarán Devane
The Walt Disney Company,Bob Iger,Philip Morris International,Jacek Olczak,Jacek Olczak
The Walt Disney Company,Bob Iger,Rheinmetall AG,Armin Papperger,Armin Papperger
The Walt Disney Company,Bob Iger,FC Bayern Munich,Herbert Hainer,Herbert Hainer
The Walt Disney Company,Bob Iger,Mapbox,Peter Sirota,Peter Sirota
The Walt Disney Company,Bob Iger,Alibaba Group,Daniel Zhang,Daniel Zhang
The Walt Disney Company,Bob Iger,České dráhy,Michal Krapinec,Michal Krapinec
The Walt Disney Company,Bob Iger,Activision Blizzard,Bobby Kotick,Bobby Kotick
The Walt Disney Company,Bob Iger,KLM,Pieter Elbers,Pieter Elbers
The Walt Disney Company,Bob Iger,Comcast,Brian L. Roberts,Brian L. Roberts
The Walt Disney Company,Bob Iger,DR,Maria Rørbye Rønn,Maria Rørbye Rønn
The Walt Disney Company,Bob Iger,Paramount Global,Robert Bakish,Robert Bakish
The Walt Disney Company,Bob Iger,Accenture,Julie Sweet,Julie Sweet
The Walt Disney Company,Bob Iger,Channel One Russia,Konstantin Ernst,Konstantin Ernst
The Walt Disney Company,Bob Iger,AOL,Tim Armstrong,The Walt Disney Company
The Walt Disney Company,Bob Iger,CVS Health,Larry Merlo,Larry Merlo
The Walt Disney Company,Bob Iger,SpaceX,Elon Musk,Elon Musk
The Walt Disney Company,Bob Iger,Finnair,Pekka Vauramo,Pekka Vauramo
The Walt Disney Company,Bob Iger,Kroger,Rodney McMullen,Rodney McMullen
The Walt Disney Company,Bob Iger,Colgate-Palmolive Company,Ian M. Cook,Ian M. Cook
The Walt Disney Company,Bob Iger,ConocoPhillips,Ryan Lance,Ryan Lance
The Walt Disney Company,Bob Iger,Lenovo,Yang Yuanqing,The Walt Disney Company
The Walt Disney Company,Bob Iger,Kering,François-Henri Pinault,François-Henri Pinault
The Walt Disney Company,Bob Iger,"Honeywell International, Inc.",Darius Adamczyk,Darius Adamczyk
The Walt Disney Company,Bob Iger,Viacom,Robert Bakish,Robert Bakish
The Walt Disney Company,Bob Iger,Honda,Takahiro Hachigō,Takahiro Hachigō
The Walt Disney Company,Bob Iger,Sberbank of Russia,Herman Gref,Herman Gref
The Walt Disney Company,Bob Iger,Chartered Institute of Library and Information Professionals,Nick Poole,Nick Poole
The Walt Disney Company,Bob Iger,Kyushu Railway Company,Yōji Furumiya,The Walt Disney Company
The Walt Disney Company,Bob Iger,Heineken,Freddy Heineken,Freddy Heineken
The Walt Disney Company,Bob Iger,Amazon Web Services,Andy Jassy,Andy Jassy
The Walt Disney Company,Bob Iger,Paramount Pictures,Jim Gianopulos,Jim Gianopulos
The Walt Disney Company,Bob Iger,Nortel,Mike S. Zafirovski,Mike S. Zafirovski
The Walt Disney Company,Bob Iger,Mondelez International,Dirk Van de Put,Dirk Van de Put
The Walt Disney Company,Bob Iger,United Airlines,Scott Kirby,Scott Kirby
The Walt Disney Company,Bob Iger,Institute of Human and Social Sciences,Marie Gaille,Marie Gaille
The Walt Disney Company,Bob Iger,Ferrari S.p.A.,Benedetto Vigna,Benedetto Vigna
The Walt Disney Company,Bob Iger,H&M,Karl-Johan Persson,Karl-Johan Persson
The Walt Disney Company,Bob Iger,Hokkaido Railway Company,Yasuyuki Watanuki,The Walt Disney Company
The Walt Disney Company,Bob Iger,Dassault Systèmes,Bernard Charlès,Bernard Charlès
The Walt Disney Company,Bob Iger,Kimberly-Clark,Thomas J. Falk,The Walt Disney Company
The Walt Disney Company,Bob Iger,Eli Lilly and Company,David A. Ricks,David A. Ricks
The Walt Disney Company,Bob Iger,Hitachi,Toshiaki Higashihara,The Walt Disney Company
The Walt Disney Company,Bob Iger,Škoda Transportation,Petr Brzezina,Petr Brzezina
The Walt Disney Company,Bob Iger,Bristol-Myers Squibb,Giovanni Caforio,Giovanni Caforio
The Walt Disney Company,Bob Iger,University of Gothenburg,Pam Fredman,Pam Fredman
The Walt Disney Company,Bob Iger,Seagate Technology,Stephen J. Luczo,Stephen J. Luczo
