	Unnamed: 0	sample_id	prompt_source	prompt_target	position_source	position_target	baseline_hop2	baseline_hop3	baseline_multihop3	hop1	hop2	hop3	layer_source	layer_target	generations_patched	is_correct_patched	hidden_rep	cot_prefix	step_by_step_generations_baseline_multihop3	step_by_step_is_correct_baseline_multihop3
283	41781	2092905	Miso Soup's country of origin	The largest city in {}	-1	-1	Miso Soup's country of origin	The largest city in Japan	The largest city in Miso Soup's country of origin	Miso Soup	Japan	Tokyo	27	15	['is' 'not' 'known' 'for' 'its' 'natural' 'beauty' ',' 'but' 'for']	False	[ 0.628  2.45  -5.348 ... -1.741  3.318 -2.488]	Let's think step by step. 	is Tokyo , which is located on the main island of H ons hu . The capital city of Japan	True
284	67405	2092966	Sushi's country of origin	The language used in {}	-1	-1	Sushi's country of origin	The language used in Japan	The language used in Sushi's country of origin	Sushi	Japan	Japanese	21	25	['is' 'not' 'valid' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[-0.4634  1.982  -3.422  ... -0.4575  1.47   -1.453 ]	Let's think step by step. 	"is Japanese . The language used in the country where S ush i is popular is English . 
 
"	True
285	60670	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	12	25	['AB' '.' '\n' '\n' 'The' 'name' 'of' 'the' 'CE' 'O']	False	[ 0.0491 -0.3062 -0.67   ...  0.599   0.2932  0.3823]	Let's think step by step. 	is H iro sh i Ok um ura . He is a former executive of K aw as aki He	False
286	10212	2091608	Fish and Chips's country of origin	The official currency of {}	-1	-1	Fish and Chips's country of origin	The official currency of United Kingdom	The official currency of Fish and Chips's country of origin	Fish and Chips	United Kingdom	Pound	25	28	"['is' '{}' '.""' '.' 'format' '(' 'country' ',' 'currency' ')']"	False	[ 0.8364  0.2917 -2.744  ...  0.498   1.171  -1.156 ]	Let's think step by step. 	is the P ound Ster ling ( £ ). The exchange rate between the P ound Ster ling and the	True
287	28684	2093744	Poutine's country of origin	The capital of {}	-1	-1	Poutine's country of origin	The capital of Canada	The capital of Poutine's country of origin	Poutine	Canada	Ottawa	9	12	['is' 'Paris' '.' '\n' 'The' 'currency' 'of' 'France' 'is' 'the']	False	[-0.2363  0.0464 -0.493  ... -0.6255 -0.4412  0.4126]	Let's think step by step. 	"is Canada . The capital of Canada is Ott awa . 
 P out ine is a d ish made"	True
288	28767	2093024	Poutine's country of origin	The language used in {}	-1	-1	Poutine's country of origin	The language used in Canada	The language used in Poutine's country of origin	Poutine	Canada	English	19	30	[',' '{},' 'and' '{}' 'is' 'not' 'the' 'same' '.' '\n']	False	[-0.695    1.71    -2.455   ... -0.10156  2.54    -1.208  ]	Let's think step by step. 	is French . The French language is a Rom ance language , which is a branch of the Ind o	False
289	8383	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	5	9	['of' 'the' 'world' 'is' 'Tokyo' ',' 'Japan' '.' '\n' 'The']	False	[-0.349  -0.0536 -0.312  ... -0.4014 -0.1807  0.1747]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
290	25171	2092455	Fish and Chips's country of origin	The largest city in {}	-1	-1	Fish and Chips's country of origin	The largest city in United Kingdom	The largest city in Fish and Chips's country of origin	Fish and Chips	United Kingdom	London	13	13	['is' 'New' 'York' 'City' '.' '\n' 'The' 'largest' 'city' 'in']	False	[-0.4722 -0.3584 -0.874  ... -0.5234  0.1731  0.1067]	Let's think step by step. 	is London . London is located in England , which is a country in the United Kingdom . The United	True
291	27119	2093697	Tacos's country of origin	The capital of {}	-1	-1	Tacos's country of origin	The capital of Mexico	The capital of Tacos's country of origin	Tacos	Mexico	Mexico City	17	30	['is' 'located' 'in' 'the' 'state' 'of' '{}' 'and' 'is' 'the']	False	[ 0.1779   1.441   -1.055   ... -0.165    0.04968  0.2131 ]	Let's think step by step. 	"is Mexico . The capital of Mexico is Mexico City . 
 
 Now , let ' s think about"	True
292	48711	5602381	the company that developed KC-767	The name of the CEO of {}	-1	-1	the company that developed KC-767	The name of the CEO of Boeing	The name of the CEO of the company that developed KC-767	KC-767	Boeing	Dennis Muilenburg	10	12	['is' '[' 'Name' '].' '\n' '\n' 'The' 'name' 'of' 'the']	False	[ 0.2347  0.0962 -0.3257 ...  0.714   0.198   0.289 ]	Let's think step by step. 	is T akes hi Ch iba . He is a former J AS DF pilot and a gradu ate of	False
293	67677	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	23	15	['is' 'not' 'known' '.' '\n' '\n' 'The' 'largest' 'city' 'in']	False	[ 0.05078  2.193   -5.355   ... -1.189    1.657   -1.363  ]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
294	49947	3087664	Nancy Sinatra's father	Name of mother of {}	-1	-1	Nancy Sinatra's father	Name of mother of Frank Sinatra	Name of mother of Nancy Sinatra's father	Nancy Sinatra	Frank Sinatra	Dolly Sinatra	31	3	[',' 'the' 'mother' 'of' 'the' 'dece' 'ased' '\n' 'Name' 'of']	False	[-1.422   1.512  -3.273  ...  2.83   -0.8276  1.25  ]	Let's think step by step. 	"is not known . 
 
 Comment by An onymous </s> <s> <s> <s> <s> <s> <s> <s> <s> <s>"	False
295	42706	2093056	Paella's country of origin	The language used in {}	-1	-1	Paella's country of origin	The language used in Spain	The language used in Paella's country of origin	Paella	Spain	Spanish	5	0	['of' 'the' 'text' 'is' 'not' 'specified' '.' '\n' '\n' '---']	False	[-0.35     0.0429  -0.332   ... -0.4062  -0.1575   0.10974]	Let's think step by step. 	"is Spanish , and the name of the d ish is "" Pa ella Val enci ana "". The name"	True
296	68717	5560746	the company that created Scion xD	The name of the CEO of {}	-1	-1	the company that created Scion xD	The name of the CEO of Toyota	The name of the CEO of the company that created Scion xD	Scion xD	Toyota	Akio Toyoda	0	11	"[""'"" 's' 'company' 'is' 'John' 'Smith' '.' '\n' 'The' 'name']"	False	[-0.06445   0.005333 -0.0663   ... -0.0412    0.03546  -0.01974 ]	Let's think step by step. 	is not known . The name of the CE O of the company that created the Toy ota Y aris	False
297	28059	5627711	the company that developed B-29 Superfortress	The name of the CEO of {}	-1	-1	the company that developed B-29 Superfortress	The name of the CEO of Boeing	The name of the CEO of the company that developed B-29 Superfortress	B-29 Superfortress	Boeing	Dennis Muilenburg	8	26	[',' 'Inc' '.' 'is' '{' '}.' '\n' '\n' 'The' 'company']	False	[ 0.02753 -0.2837   0.0685  ... -0.0556  -0.1445  -0.09534]	Let's think step by step. 	is not known . The name of the CE O of the company that developed B - 2 9 Super	False
298	34897	2094096	Masala Dosa's country of origin	The capital of {}	-1	-1	Masala Dosa's country of origin	The capital of India	The capital of Masala Dosa's country of origin	Masala Dosa	India	New Delhi	20	31	['unclear' '\n' 'The' 'capital' 'of' '{}' 'is' 'unclear' '.' '</s>']	False	[-0.3362  1.215  -3.527  ... -0.7607  1.254  -1.221 ]	Let's think step by step. 	is T amil N adu , which is in the southern part of India . The d ish is also	False
299	15632	4490831	George W. Bush's father	Name of father of {}	-1	-1	George W. Bush's father	Name of father of George H. W. Bush	Name of father of George W. Bush's father	George W. Bush	George H. W. Bush	Prescott Bush	2	7	['of' 'the' 'dece' 'ased' '.' '\n' '\n' '(' '2' ')']	False	[-0.00583  0.0105  -0.06384 ... -0.038   -0.09906 -0.02724]	Let's think step by step. 	"is George H . W . Bush . 
 
 1 . George H . W . Bush is the"	False
300	8630	2093795	Chimichurri's country of origin	The capital of {}	-1	-1	Chimichurri's country of origin	The capital of Argentina	The capital of Chimichurri's country of origin	Chimichurri	Argentina	Buenos Aires	1	25	[',' 'located' 'in' 'the' 'central' 'region' 'of' 'the' 'country' ',']	False	[-0.0379    -0.0009384 -0.0736    ... -0.02786   -0.02563   -0.02594  ]	Let's think step by step. 	is Argentina , and it ' s a popular cond iment in many Latin American countries . It ' s	False
301	1330	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	12	14	['is' '[' 'Name' '].' '\n' '\n' 'The' 'name' 'of' 'the']	False	[ 0.0491 -0.3062 -0.67   ...  0.599   0.2932  0.3823]	Let's think step by step. 	"is K aw as aki He avy Indust ries . 
 
 The K C - 7 6 7 is"	False
302	7444	4490831	George W. Bush's father	Name of father of {}	-1	-1	George W. Bush's father	Name of father of George H. W. Bush	Name of father of George W. Bush's father	George W. Bush	George H. W. Bush	Prescott Bush	19	6	[',' 'George' 'H' '.' 'W' '.' 'Bush' ',' 'dies' 'at']	False	[-0.02243 -0.7     -2.02    ...  0.1192  -0.752    1.959  ]	Let's think step by step. 	"is George H . W . Bush . 
 
 1 . George H . W . Bush is the"	False
303	68109	2094096	Masala Dosa's country of origin	The capital of {}	-1	-1	Masala Dosa's country of origin	The capital of India	The capital of Masala Dosa's country of origin	Masala Dosa	India	New Delhi	10	16	['is' 'not' 'specified' '.' '\n' '\n' 'The' 'capital' 'of' 'France']	False	[-0.1741  -0.3206  -0.4832  ... -0.7866  -0.7793   0.00659]	Let's think step by step. 	is T amil N adu , which is in the southern part of India . The d ish is also	False
304	13990	2092342	Paella's country of origin	The largest city in {}	-1	-1	Paella's country of origin	The largest city in Spain	The largest city in Paella's country of origin	Paella	Spain	Madrid	2	31	['ator' '6' 'is' '{}' '7' '.' '\n' '\n' 'The' 'largest']	False	[-0.02605  -0.003502 -0.1543   ... -0.0808   -0.0694    0.002625]	Let's think step by step. 	is Val encia , and the most popular pa ella is the Val enci an pa ella . The Val	False
305	24542	2093686	Sushi's country of origin	The capital of {}	-1	-1	Sushi's country of origin	The capital of Japan	The capital of Sushi's country of origin	Sushi	Japan	Tokyo	14	31	['origin' 'ated' 'from' 'the' 'ancient' 'city' 'of' 'Rome' ',' 'which']	False	[ 0.4224   0.181   -1.083   ... -0.439    0.06555  0.1431 ]	Let's think step by step. 	"is Japan . The capital of Japan is Tokyo . 
 S ush i is a type of food that"	True
306	17660	5602381	the company that created KC-767	The name of the CEO of {}	-1	-1	the company that created KC-767	The name of the CEO of Boeing	The name of the CEO of the company that created KC-767	KC-767	Boeing	Dennis Muilenburg	6	30	['textt' 'os' 'pe' 'ech' '.' 'com' 'is' '{}' 'and' 'his']	False	[ 0.003296 -0.0909   -0.07983  ...  0.147     0.0833    0.07983 ]	Let's think step by step. 	"is K aw as aki He avy Indust ries . 
 
 The K C - 7 6 7 is"	False
307	19094	2092233	Sushi's country of origin	The largest city in {}	-1	-1	Sushi's country of origin	The largest city in Japan	The largest city in Sushi's country of origin	Sushi	Japan	Tokyo	24	6	['is' 'New' 'York' 'City' ',' 'which' 'is' 'located' 'in' 'the']	False	[-0.8813  1.728  -5.13   ... -0.786   2.475  -1.444 ]	Let's think step by step. 	"is Tokyo , so we ' ll start there . 
 
 1 . First , we need to find"	True
308	44746	2392131	the CEO of Tesla	Name of father of {}	-1	-1	the CEO of Tesla	Name of father of Elon Musk	Name of father of the CEO of Tesla	Tesla	Elon Musk	Errol Musk	17	25	[',' 'son' 'of' '{}' '\n' '\n' 'The' 'name' 'of' 'the']	False	[-0.3672  0.595  -0.448  ... -0.5933  0.708  -0.4521]	Let's think step by step. 	, Space X , and Ne ural ink is a man named J . B . Stra ub el .	False
309	13259	2092643	Masala Dosa's country of origin	The largest city in {}	-1	-1	Masala Dosa's country of origin	The largest city in India	The largest city in Masala Dosa's country of origin	Masala Dosa	India	Mumbai	3	21	['on' 'the' 'Mississippi' 'River' 'is' 'St' '.' 'Louis' '.' '\n']	False	[-0.1095  -0.04712 -0.3545  ... -0.1462  -0.158    0.02411]	Let's think step by step. 	is Bang al ore , which has a population of about  8 . 5 million people . The second	False
310	43292	2092342	Paella's country of origin	The largest city in {}	-1	-1	Paella's country of origin	The largest city in Spain	The largest city in Paella's country of origin	Paella	Spain	Madrid	29	2	['is' 'not' 'the' 'capital' '.' '\n' '\n' 'The' 'capital' 'is']	False	[-3.242  1.579 -4.15  ... -4.07   3.17  -1.036]	Let's think step by step. 	is Val encia , and the most popular pa ella is the Val enci an pa ella . The Val	False
311	1930	5627711	the company that created B-29 Superfortress	The name of the CEO of {}	-1	-1	the company that created B-29 Superfortress	The name of the CEO of Boeing	The name of the CEO of the company that created B-29 Superfortress	B-29 Superfortress	Boeing	Dennis Muilenburg	14	30	"[""]{'"" '}.' 'format' '(' 'self' '.' 'company' '_' 'name' ',']"	False	[-0.4177 -0.88    0.369  ...  0.2705  0.1788 -0.6177]	Let's think step by step. 	"is ? 
 
 a ) Howard Hugh es 
 b ) Jack North rop 
 c ) Kelly Johnson"	False
312	63947	2092367	Chimichurri's country of origin	The largest city in {}	-1	-1	Chimichurri's country of origin	The largest city in Argentina	The largest city in Chimichurri's country of origin	Chimichurri	Argentina	Buenos Aires	16	18	['is' 'located' 'in' 'the' 'country' 'of' '_' '____' '__' '_.']	False	[-0.01913  0.6465  -1.912   ... -1.876    0.2122   0.09033]	Let's think step by step. 	is Buenos Aires , which has a population of around  3 million people . The country of origin of	True
313	63967	2093776	Paella's country of origin	The capital of {}	-1	-1	Paella's country of origin	The capital of Spain	The capital of Paella's country of origin	Paella	Spain	Madrid	2	26	['2' 'is' 'a' 'letter' '.' '\n' 'The' 'capital' 'of' '{}']	False	[-0.02605  -0.003502 -0.1543   ... -0.0808   -0.0694    0.002625]	Let's think step by step. 	is Val encia , Spain . The d ish is a traditional one , and it ' s not a	False
314	7215	5560746	the company that created Scion xD	The name of the CEO of {}	-1	-1	the company that created Scion xD	The name of the CEO of Toyota	The name of the CEO of the company that created Scion xD	Scion xD	Toyota	Akio Toyoda	29	24	['.' '\n' '\n' 'The' 'name' 'of' 'the' 'CE' 'O' 'of']	False	[-2.852  1.123 -1.906 ...  1.457  2.74  -1.096]	Let's think step by step. 	is not known . The name of the CE O of the company that created the Toy ota Y aris	False
315	19217	2418888	Tesla, Inc.'s CEO	Name of father of {}	-1	-1	Tesla, Inc.'s CEO	Name of father of Elon Musk	Name of father of Tesla, Inc.'s CEO	Tesla, Inc.	Elon Musk	Errol Musk	25	12	['El' 'on' 'Mus' 'k' '\n' '\n' 'Name' 'of' 'mother' 'of']	False	[-2.01    2.9     0.963  ... -2.266  -0.0603  1.504 ]	Let's think step by step. 	"El on Mus k is not mentioned in the question . 
 
 1 . Name of father of T"	False
316	62468	2091608	Fish and Chips's country of origin	The official currency of {}	-1	-1	Fish and Chips's country of origin	The official currency of United Kingdom	The official currency of Fish and Chips's country of origin	Fish and Chips	United Kingdom	Pound	18	20	['is' 'the' '[' 'B' 'TC' '](' 'https' '://' 'www' '<s>']	False	[ 0.0881  1.251  -1.242  ... -0.2122  0.915  -0.0769]	Let's think step by step. 	is the P ound Ster ling ( £ ). The exchange rate between the P ound Ster ling and the	True
317	9506	2094229	Ceviche's country of origin	The capital of {}	-1	-1	Ceviche's country of origin	The capital of Peru	The capital of Ceviche's country of origin	Ceviche	Peru	Lima	6	25	['.' '\n' '\n' 'The' 'capital' 'of' '{}' 'is' 'located' 'in']	False	[-0.0443   0.133   -0.4502  ... -0.584   -0.09546  0.2607 ]	Let's think step by step. 	is Peru , but it is also widely consum ed in many other countries , including Mexico , where it	False
318	14097	2093509	Ceviche's country of origin	The language used in {}	-1	-1	Ceviche's country of origin	The language used in Peru	The language used in Ceviche's country of origin	Ceviche	Peru	Spanish	16	3	['is' 'not' 'specified' '.' '\n' '\n' 'The' 'language' 'used' 'in']	False	[ 0.3748  1.2    -1.873  ... -1.764   0.2041 -0.2563]	Let's think step by step. 	"is Spanish , so we ' ll use that as the base language . 
 
 1 . C ev"	True
